ImageNumber,ObjectNumber,Metadata_ChannelNumber,Metadata_FileLocation,Metadata_Frame,Metadata_Series,Metadata_X,Metadata_X,Metadata_Y,Metadata_Y,Metadata_image,Metadata_image,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,Parent_Cells
18,56,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,316.60869565217394,134.21304347826086,0,56,350
18,57,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,44.81060606060606,133.52272727272728,0,57,353
18,58,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,247.60714285714286,133.91666666666666,0,58,358
18,59,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,592.4039548022599,139.32203389830508,0,59,367
18,60,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,259.91582491582494,142.5151515151515,0,60,371
18,61,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,301.1641791044776,140.98009950248758,0,61,373
18,62,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,56.56842105263158,141.8,0,62,375
18,63,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,45.42553191489362,146.80851063829786,0,63,380
18,64,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,245.864,148.136,0,64,382
18,65,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,430.18518518518516,141.64814814814815,0,65,384
18,66,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,70.43890274314215,149.76807980049875,0,66,386
18,67,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,299.54545454545456,151.5141065830721,0,67,393
18,68,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,517.645,153.975,0,68,402
18,69,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,483.0121212121212,158.52121212121213,0,69,411
18,70,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,494.748031496063,164.9501312335958,0,70,413
18,71,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,50.21578947368421,162.8578947368421,0,71,416
18,72,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,327.25,167.46120689655172,0,72,430
18,73,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,623.2790697674419,173.49612403100775,0,73,450
18,74,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,412.8103448275862,177.51149425287358,0,74,461
18,75,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,327.4125874125874,181.41958041958043,0,75,467
18,76,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,621.8678414096917,185.3215859030837,0,76,471
18,77,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,81.31168831168831,186.46103896103895,0,77,472
18,78,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,312.26293103448273,184.9655172413793,0,78,473
18,79,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,343.145,185.1,0,79,474
18,80,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,437.48046875,186.10546875,0,80,479
18,81,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,418.9131832797428,191.62700964630224,0,81,486
18,82,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,7.741379310344827,190.375,0,82,489
18,83,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,324.95959595959596,191.23232323232324,0,83,492
18,84,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,357.34104046242777,191.61271676300578,0,84,494
18,85,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,461.7649769585253,192.70967741935485,0,85,495
18,86,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,48.312056737588655,192.00709219858157,0,86,496
18,87,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,369.3057851239669,194.599173553719,0,87,498
18,88,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,84.88924050632912,199.53481012658227,0,88,505
18,89,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,167.5547703180212,198.59717314487634,0,89,506
18,90,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,104.62589928057554,200.42446043165467,0,90,509
18,91,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,186.82986111111111,200.55555555555554,0,91,510
18,92,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,276.93402777777777,199.07986111111111,0,92,511
18,93,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,503.65400843881855,202.51054852320675,0,93,515
18,94,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,27.339285714285715,204.57440476190476,0,94,517
18,95,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,43.42857142857143,201.86428571428573,0,95,518
18,96,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,460.9310344827586,205.62758620689655,0,96,527
18,97,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,362.1371681415929,208.86283185840708,0,97,532
18,98,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,208.0,211.24521072796935,0,98,538
18,99,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,96.68141592920354,209.73451327433628,0,99,540
18,100,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,73.15469613259668,213.9060773480663,0,100,546
18,101,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,174.81218274111674,211.55329949238578,0,101,548
18,102,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,468.16053511705684,217.55852842809364,0,102,551
18,103,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,439.09090909090907,212.85227272727272,0,103,554
18,104,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,89.57037037037037,218.55925925925925,0,104,556
