ImageNumber,ObjectNumber,Metadata_ChannelNumber,Metadata_FileLocation,Metadata_Frame,Metadata_Series,Metadata_X,Metadata_X,Metadata_Y,Metadata_Y,Metadata_image,Metadata_image,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,Parent_Cells
23,1,,,0,0,X4,X4,Y2,Y2,WT1D,WT1D,118.168,8.36,0,1,6
23,2,,,0,0,X4,X4,Y2,Y2,WT1D,WT1D,132.18446601941747,2.9611650485436893,0,2,7
23,3,,,0,0,X4,X4,Y2,Y2,WT1D,WT1D,172.353125,9.3125,0,3,9
23,4,,,0,0,X4,X4,Y2,Y2,WT1D,WT1D,358.8474576271187,4.983050847457627,0,4,17
23,5,,,0,0,X4,X4,Y2,Y2,WT1D,WT1D,133.55445544554456,12.693069306930694,0,5,36
23,6,,,0,0,X4,X4,Y2,Y2,WT1D,WT1D,186.8359375,16.4921875,0,6,53
23,7,,,0,0,X4,X4,Y2,Y2,WT1D,WT1D,198.16935483870967,20.79032258064516,0,7,63
23,8,,,0,0,X4,X4,Y2,Y2,WT1D,WT1D,189.85017421602788,41.4390243902439,0,8,107
23,9,,,0,0,X4,X4,Y2,Y2,WT1D,WT1D,331.6084656084656,53.80952380952381,0,9,128
23,10,,,0,0,X4,X4,Y2,Y2,WT1D,WT1D,179.59010600706713,52.61484098939929,0,10,130
23,11,,,0,0,X4,X4,Y2,Y2,WT1D,WT1D,113.68283582089552,64.04477611940298,0,11,149
23,12,,,0,0,X4,X4,Y2,Y2,WT1D,WT1D,180.7164948453608,64.70618556701031,0,12,155
23,13,,,0,0,X4,X4,Y2,Y2,WT1D,WT1D,122.56172839506173,78.50308641975309,0,13,178
23,14,,,0,0,X4,X4,Y2,Y2,WT1D,WT1D,351.9685039370079,101.16929133858268,0,14,229
23,15,,,0,0,X4,X4,Y2,Y2,WT1D,WT1D,546.8927444794953,102.5205047318612,0,15,230
23,16,,,0,0,X4,X4,Y2,Y2,WT1D,WT1D,111.3076923076923,106.25,0,16,235
23,17,,,0,0,X4,X4,Y2,Y2,WT1D,WT1D,624.6036585365854,105.79268292682927,0,17,237
23,18,,,0,0,X4,X4,Y2,Y2,WT1D,WT1D,563.6739926739926,114.56776556776556,0,18,256
23,19,,,0,0,X4,X4,Y2,Y2,WT1D,WT1D,369.36426116838487,122.61512027491409,0,19,265
23,20,,,0,0,X4,X4,Y2,Y2,WT1D,WT1D,412.38795986622074,126.9799331103679,0,20,273
23,21,,,0,0,X4,X4,Y2,Y2,WT1D,WT1D,363.56476683937825,148.6424870466321,0,21,315
23,22,,,0,0,X4,X4,Y2,Y2,WT1D,WT1D,612.9125874125874,150.3146853146853,0,22,318
23,23,,,0,0,X4,X4,Y2,Y2,WT1D,WT1D,317.89230769230767,152.28076923076924,0,23,324
23,24,,,0,0,X4,X4,Y2,Y2,WT1D,WT1D,156.45697329376856,171.16320474777447,0,24,360
23,25,,,0,0,X4,X4,Y2,Y2,WT1D,WT1D,40.82370820668693,175.29179331306992,0,25,373
23,26,,,0,0,X4,X4,Y2,Y2,WT1D,WT1D,24.32894736842105,173.70394736842104,0,26,378
23,27,,,0,0,X4,X4,Y2,Y2,WT1D,WT1D,473.3977900552486,174.18232044198896,0,27,380
23,28,,,0,0,X4,X4,Y2,Y2,WT1D,WT1D,24.309446254071663,185.89576547231272,0,28,392
23,29,,,0,0,X4,X4,Y2,Y2,WT1D,WT1D,62.59866220735786,204.78929765886286,0,29,423
23,30,,,0,0,X4,X4,Y2,Y2,WT1D,WT1D,474.4078947368421,203.53508771929825,0,30,426
23,31,,,0,0,X4,X4,Y2,Y2,WT1D,WT1D,101.9,205.596,0,31,436
23,32,,,0,0,X4,X4,Y2,Y2,WT1D,WT1D,47.602409638554214,213.45381526104418,0,32,447
23,33,,,0,0,X4,X4,Y2,Y2,WT1D,WT1D,194.2714932126697,220.68778280542986,0,33,463
23,34,,,0,0,X4,X4,Y2,Y2,WT1D,WT1D,126.49661399548533,225.30925507900676,0,34,467
23,35,,,0,0,X4,X4,Y2,Y2,WT1D,WT1D,2.5714285714285716,224.47252747252747,0,35,468
23,36,,,0,0,X4,X4,Y2,Y2,WT1D,WT1D,271.1514285714286,229.83428571428573,0,36,478
23,37,,,0,0,X4,X4,Y2,Y2,WT1D,WT1D,405.9800995024876,227.13432835820896,0,37,482
23,38,,,0,0,X4,X4,Y2,Y2,WT1D,WT1D,521.9693251533743,230.159509202454,0,38,483
23,39,,,0,0,X4,X4,Y2,Y2,WT1D,WT1D,2.9215686274509802,239.01960784313727,0,39,499
23,40,,,0,0,X4,X4,Y2,Y2,WT1D,WT1D,77.78378378378379,242.32432432432432,0,40,511
23,41,,,0,0,X4,X4,Y2,Y2,WT1D,WT1D,74.14347826086957,252.65217391304347,0,41,526
23,42,,,0,0,X4,X4,Y2,Y2,WT1D,WT1D,148.2485380116959,259.109649122807,0,42,535
23,43,,,0,0,X4,X4,Y2,Y2,WT1D,WT1D,176.0,260.85593220338984,0,43,539
23,44,,,0,0,X4,X4,Y2,Y2,WT1D,WT1D,194.8608695652174,259.61739130434785,0,44,541
